Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-11-03 10-AM,BTCUSD,6333.53,6333.53,6321.16,6330.73,38.69,244723.81
2018-11-03 09-AM,BTCUSD,6340,6342.8,6312.48,6333.53,265.68,1680896.97
2018-11-03 08-AM,BTCUSD,6339.3,6343.68,6335.91,6340,27.41,173801.63
2018-11-03 07-AM,BTCUSD,6339.72,6340.42,6336.44,6339.3,30.79,195178.53
2018-11-03 06-AM,BTCUSD,6339.41,6341.92,6337.28,6339.72,15.28,96851.71
2018-11-03 05-AM,BTCUSD,6337.55,6339.41,6332,6339.41,22.69,143759.05
2018-11-03 04-AM,BTCUSD,6336.07,6340.02,6332.02,6337.55,38.66,245002.5
2018-11-03 03-AM,BTCUSD,6341.48,6341.48,6333.63,6336.07,49.26,312109.48
2018-11-03 02-AM,BTCUSD,6346.61,6347.22,6335.13,6341.48,44.56,282475.25
2018-11-03 01-AM,BTCUSD,6345.31,6350.08,6342.75,6346.61,12.62,80127.37
2018-11-03 12-AM,BTCUSD,6350.43,6351.74,6340.53,6345.31,12.99,82468.88
2018-11-02 11-PM,BTCUSD,6346.21,6354.83,6342.65,6350.43,33.95,215555.18
2018-11-02 10-PM,BTCUSD,6349.35,6354.05,6342,6346.21,25.43,161440.71
2018-11-02 09-PM,BTCUSD,6351.32,6364.98,6340.1,6349.35,78.05,495733.4
2018-11-02 08-PM,BTCUSD,6355.74,6355.74,6348.32,6351.32,76.36,485017.06
2018-11-02 07-PM,BTCUSD,6347.95,6360,6345,6355.74,77.91,494759.39
2018-11-02 06-PM,BTCUSD,6346.97,6354.87,6345,6347.95,89.15,566011.21
2018-11-02 05-PM,BTCUSD,6350,6356.78,6343.76,6346.97,104.58,664366.57
2018-11-02 04-PM,BTCUSD,6357,6365,6348.05,6350,78.59,499539.27
2018-11-02 03-PM,BTCUSD,6365,6371.56,6354.89,6357,176.34,1122196.38
2018-11-02 02-PM,BTCUSD,6355.63,6365,6351,6365,137.74,876135.2
2018-11-02 01-PM,BTCUSD,6347.85,6364.68,6345.38,6355.63,189.73,1206034.13
2018-11-02 12-PM,BTCUSD,6350.59,6352.89,6340,6347.85,80.44,510576.46
2018-11-02 11-AM,BTCUSD,6340.28,6352.75,6339.97,6350.59,191.91,1217809.26
2018-11-02 10-AM,BTCUSD,6342.04,6347.04,6333.33,6340.28,260.14,1648999.99
2018-11-02 09-AM,BTCUSD,6342.95,6344.31,6328.33,6342.04,159.34,1009971.61
2018-11-02 08-AM,BTCUSD,6347.81,6349.75,6339,6342.95,165.55,1050489.17
2018-11-02 07-AM,BTCUSD,6348.66,6351.29,6341.32,6347.81,70.08,444721.66
2018-11-02 06-AM,BTCUSD,6352.91,6353.34,6346.48,6348.66,63.89,405741.81
2018-11-02 05-AM,BTCUSD,6351.78,6355.88,6348.86,6352.91,38.95,247430.02
2018-11-02 04-AM,BTCUSD,6356.31,6365.2,6351.78,6351.78,44.13,280562.43
2018-11-02 03-AM,BTCUSD,6355.03,6356.73,6350.31,6356.31,50.05,317968.52
2018-11-02 02-AM,BTCUSD,6362.86,6368.73,6348.45,6355.03,51.77,328992.08
2018-11-02 01-AM,BTCUSD,6379.59,6381.25,6361.65,6362.86,161.65,1030048.68
2018-11-02 12-AM,BTCUSD,6340.99,6381.25,6340.88,6379.59,272.35,1731919.15
2018-11-01 11-PM,BTCUSD,6339.43,6348.83,6330.81,6340.99,153.69,974835.2
2018-11-01 10-PM,BTCUSD,6347.94,6353.64,6332.15,6339.43,40.83,258825.03
2018-11-01 09-PM,BTCUSD,6328.98,6365.33,6328.03,6347.94,156.14,990388.99
2018-11-01 08-PM,BTCUSD,6320.6,6342.38,6317.31,6328.98,138.63,877348.75
2018-11-01 07-PM,BTCUSD,6314.39,6340,6313.02,6320.6,306.65,1940498.36
2018-11-01 06-PM,BTCUSD,6311.44,6319.46,6307.61,6314.39,54.59,344614.36
2018-11-01 05-PM,BTCUSD,6306.99,6311.54,6298.94,6311.44,80.79,509621.16
2018-11-01 04-PM,BTCUSD,6307.36,6307.93,6304,6306.99,110.48,696553.63
2018-11-01 03-PM,BTCUSD,6307.48,6310,6304,6307.36,85.62,539982.78
2018-11-01 02-PM,BTCUSD,6305.59,6310.01,6301.55,6307.48,50.3,317174.25
2018-11-01 01-PM,BTCUSD,6306.06,6307.56,6300,6305.59,53.99,340375.93
2018-11-01 12-PM,BTCUSD,6309.54,6312,6301.32,6306.06,118.37,746429.59
2018-11-01 11-AM,BTCUSD,6309.03,6310.78,6306.88,6309.54,32.14,202763.38
2018-11-01 10-AM,BTCUSD,6310,6312,6305.53,6309.03,127.32,803239.62
2018-11-01 09-AM,BTCUSD,6304.62,6310,6304.62,6310,180.88,1140934.27
2018-11-01 08-AM,BTCUSD,6310.34,6311.34,6301.3,6304.62,71.05,448058.65
2018-11-01 07-AM,BTCUSD,6307.01,6311.34,6298.09,6310.34,58.24,367279.68
2018-11-01 06-AM,BTCUSD,6295.92,6310,6292.99,6307.01,63.66,401463.55
2018-11-01 05-AM,BTCUSD,6301.06,6305.37,6288.01,6295.92,53.97,339993.98
2018-11-01 04-AM,BTCUSD,6294.13,6301.06,6294.12,6301.06,43.74,275474.66
2018-11-01 03-AM,BTCUSD,6303.17,6303.26,6294.12,6294.13,18.27,115020.29
2018-11-01 02-AM,BTCUSD,6304.43,6307.35,6296.26,6303.17,42.31,266635.36
2018-11-01 01-AM,BTCUSD,6302.34,6308.53,6300.56,6304.43,46.16,290965.41
2018-11-01 12-AM,BTCUSD,6303.27,6308.66,6293.22,6302.34,103.15,649882.55
2018-10-31 11-PM,BTCUSD,6305.37,6310.81,6298.17,6303.27,63.01,397164.65
2018-10-31 10-PM,BTCUSD,6305,6317.36,6296.27,6305.37,95.11,599906.12
2018-10-31 09-PM,BTCUSD,6304.31,6305.65,6288.4,6305,57.95,365012.95
2018-10-31 08-PM,BTCUSD,6305,6309.1,6295.21,6304.31,52.54,331186.61
2018-10-31 07-PM,BTCUSD,6302.78,6307.45,6295.27,6305,76.03,479159.12
2018-10-31 06-PM,BTCUSD,6296.69,6309.97,6291.35,6302.78,117.57,741020.26
2018-10-31 05-PM,BTCUSD,6312.01,6326.27,6293.55,6296.69,613.82,3873706.34
2018-10-31 04-PM,BTCUSD,6330.57,6331.9,6294.01,6312.01,745.82,4705113.05
2018-10-31 03-PM,BTCUSD,6216.31,6350,6199.25,6330.57,1302.26,8170146.86
2018-10-31 02-PM,BTCUSD,6249.67,6256.85,6215.01,6216.31,323.75,2018833.27
2018-10-31 01-PM,BTCUSD,6262,6263.83,6240.59,6249.67,196.8,1230629.16
2018-10-31 12-PM,BTCUSD,6268,6271.81,6262,6262,144.84,908043.3
2018-10-31 11-AM,BTCUSD,6264.52,6269.19,6260.48,6268,83.5,523281.76
2018-10-31 10-AM,BTCUSD,6253.11,6267,6253.1,6264.52,102.56,642140.37
2018-10-31 09-AM,BTCUSD,6264,6264,6252.87,6253.11,118.14,739461.19
2018-10-31 08-AM,BTCUSD,6264,6270.01,6261.5,6264,210.42,1318544.92
2018-10-31 07-AM,BTCUSD,6263,6266.93,6261.51,6264,91.19,571261.63
2018-10-31 06-AM,BTCUSD,6267.34,6270.84,6261,6263,160.94,1008470.82
2018-10-31 05-AM,BTCUSD,6266.25,6269.84,6261.44,6267.34,94.0,588965.08
2018-10-31 04-AM,BTCUSD,6268.29,6269.46,6262.7,6266.25,74.67,467952.94
2018-10-31 03-AM,BTCUSD,6269.36,6273.14,6259.01,6268.29,67.61,423793.62
2018-10-31 02-AM,BTCUSD,6260.01,6270.84,6257.62,6269.36,96.15,602382.67
2018-10-31 01-AM,BTCUSD,6272.15,6276.93,6257.62,6260.01,152.07,952929.98
2018-10-31 12-AM,BTCUSD,6269.46,6279.47,6266.21,6272.15,107.34,673177.01
2018-10-30 11-PM,BTCUSD,6273.94,6279.4,6264.04,6269.46,49.03,307401.96
2018-10-30 10-PM,BTCUSD,6265.02,6285,6260,6273.94,84.23,528311.62
2018-10-30 09-PM,BTCUSD,6265.2,6275.99,6260.01,6265.02,85.03,533078.05
2018-10-30 08-PM,BTCUSD,6259.01,6274.62,6252.36,6265.2,93.19,583259.21
2018-10-30 07-PM,BTCUSD,6256.49,6270.6,6250.19,6259.01,171.32,1072192.28
2018-10-30 06-PM,BTCUSD,6259.13,6260.13,6245.36,6256.49,169.43,1059793.29
2018-10-30 05-PM,BTCUSD,6265.24,6266.03,6256,6259.13,96.5,604145.49
2018-10-30 04-PM,BTCUSD,6269.59,6271.83,6260.6,6265.24,92.09,576944.44
2018-10-30 03-PM,BTCUSD,6257.79,6269.59,6256,6269.59,105.73,662344.73
2018-10-30 02-PM,BTCUSD,6258.4,6262.34,6251.99,6257.79,198.9,1244629.3
2018-10-30 01-PM,BTCUSD,6267.99,6268,6258.4,6258.4,89.25,558898.87
2018-10-30 12-PM,BTCUSD,6260.82,6277.47,6258.4,6267.99,108.87,682240.81
2018-10-30 11-AM,BTCUSD,6253,6263.9,6240,6260.82,181.27,1133461.87
2018-10-30 10-AM,BTCUSD,6249.19,6254.38,6249.19,6253,72.94,455977.87
2018-10-30 09-AM,BTCUSD,6255.39,6258.9,6244.97,6249.19,140.3,877063.12
2018-10-30 08-AM,BTCUSD,6271.35,6271.86,6249.74,6255.39,92.03,576073.63
2018-10-30 07-AM,BTCUSD,6281.98,6284.95,6267.52,6271.35,55.08,345564.39
2018-10-30 06-AM,BTCUSD,6275.64,6281.98,6270.45,6281.98,57.03,358036.0
2018-10-30 05-AM,BTCUSD,6289,6289,6269.99,6275.64,78.86,494970.73
2018-10-30 04-AM,BTCUSD,6271.87,6289,6269.81,6289,139.64,877091.11
2018-10-30 03-AM,BTCUSD,6260,6285.83,6256.8,6271.87,156.09,979184.47
2018-10-30 02-AM,BTCUSD,6257.08,6264.41,6250.26,6260,65.2,408094.18
2018-10-30 01-AM,BTCUSD,6264.64,6269.37,6250.51,6257.08,109.54,685735.33
2018-10-30 12-AM,BTCUSD,6266.52,6269.44,6256.55,6264.64,32.04,200703.61
2018-10-29 11-PM,BTCUSD,6258.51,6267.66,6250.67,6266.52,40.06,250801.87
2018-10-29 10-PM,BTCUSD,6241.22,6264.74,6235.87,6258.51,68.33,427471.79
2018-10-29 09-PM,BTCUSD,6244.81,6249.03,6231.78,6241.22,82.24,513109.45
2018-10-29 08-PM,BTCUSD,6245.03,6263.46,6232.92,6244.81,144.16,901438.84
2018-10-29 07-PM,BTCUSD,6267.53,6267.54,6227.8,6245.03,270.62,1690519.2
2018-10-29 06-PM,BTCUSD,6265.29,6269.16,6260.72,6267.53,37.15,232710.49
2018-10-29 05-PM,BTCUSD,6272.71,6276.5,6246.63,6265.29,282.83,1771145.77
2018-10-29 04-PM,BTCUSD,6281.2,6281.2,6255.05,6272.71,185.66,1164004.41
2018-10-29 03-PM,BTCUSD,6264,6281.99,6264,6281.2,89.95,564474.89
2018-10-29 02-PM,BTCUSD,6267.64,6274.7,6260,6264,179.07,1122240.12
2018-10-29 01-PM,BTCUSD,6259.35,6302.08,6255.05,6267.64,624.39,3914618.07
2018-10-29 12-PM,BTCUSD,6333.05,6333.63,6208.37,6259.35,954.28,5966653.02
2018-10-29 11-AM,BTCUSD,6389.15,6395.06,6261,6333.05,1317.24,8321764.8
2018-10-29 10-AM,BTCUSD,6385.37,6397.12,6383,6389.15,125.53,802077.07
2018-10-29 09-AM,BTCUSD,6391.19,6395.88,6380.01,6385.37,173.95,1110893.37
2018-10-29 08-AM,BTCUSD,6393.96,6400.22,6387.46,6391.19,77.89,498002.59
2018-10-29 07-AM,BTCUSD,6399.31,6400.51,6393.96,6393.96,127.22,813879.89
2018-10-29 06-AM,BTCUSD,6404.72,6404.72,6397.18,6399.31,54.19,346859.94
2018-10-29 05-AM,BTCUSD,6407.1,6410,6401.89,6404.72,38.22,244816.75
2018-10-29 04-AM,BTCUSD,6409.64,6411.14,6402.46,6407.1,43.03,275689.26
2018-10-29 03-AM,BTCUSD,6411.92,6420,6405.42,6409.64,88.14,565237.55
2018-10-29 02-AM,BTCUSD,6404.77,6416.63,6404.75,6411.92,105.76,677952.95
2018-10-29 01-AM,BTCUSD,6402.91,6406.36,6398.36,6404.77,44.16,282673.24
2018-10-29 12-AM,BTCUSD,6405.57,6407.71,6400.01,6402.91,36.75,235310.79
2018-10-28 11-PM,BTCUSD,6395.81,6420,6393.19,6405.57,143.84,921509.94
2018-10-28 10-PM,BTCUSD,6393.69,6401.41,6390.62,6395.81,85.91,549531.8
2018-10-28 09-PM,BTCUSD,6397.38,6397.85,6386.53,6393.69,11.34,72541.58
2018-10-28 08-PM,BTCUSD,6390.95,6398.37,6383.01,6397.38,23.83,152372.44
2018-10-28 07-PM,BTCUSD,6399.24,6403.69,6383,6390.95,28.05,179332.88
2018-10-28 06-PM,BTCUSD,6399.73,6402.68,6390.82,6399.24,25.48,162953.88
2018-10-28 05-PM,BTCUSD,6404.45,6405.97,6396.33,6399.73,28.63,183374.2
2018-10-28 04-PM,BTCUSD,6396.78,6404.45,6388.26,6404.45,61.91,395983.95
2018-10-28 03-PM,BTCUSD,6403.46,6405.56,6396.78,6396.78,41.33,264584.05
2018-10-28 02-PM,BTCUSD,6405.49,6406.29,6400,6403.46,21.41,137087.09
2018-10-28 01-PM,BTCUSD,6404.68,6410,6401.99,6405.49,43.14,276382.91
2018-10-28 12-PM,BTCUSD,6398.7,6404.69,6398.69,6404.68,22.39,143276.98
2018-10-28 11-AM,BTCUSD,6402.93,6402.93,6398.7,6398.7,17.25,110437.37
2018-10-28 10-AM,BTCUSD,6406,6406.77,6400,6402.93,6.66,42626.29
2018-10-28 09-AM,BTCUSD,6406.48,6406.77,6401.89,6406,21.11,135192.88
2018-10-28 08-AM,BTCUSD,6400.28,6406.77,6400,6406.48,24.29,155509.59
2018-10-28 07-AM,BTCUSD,6403.53,6406.77,6395.92,6400.28,71.85,459997.49
2018-10-28 06-AM,BTCUSD,6410.88,6412.91,6401.36,6403.53,55.3,354390.04
2018-10-28 05-AM,BTCUSD,6406.38,6410.88,6405.87,6410.88,10.39,66576.31
2018-10-28 04-AM,BTCUSD,6406.36,6407.99,6405.87,6406.38,20.51,131416.88
2018-10-28 03-AM,BTCUSD,6406.32,6406.37,6405.18,6406.36,12.28,78695.28
2018-10-28 02-AM,BTCUSD,6406.32,6406.67,6405,6406.32,38.3,245362.45
2018-10-28 01-AM,BTCUSD,6403.6,6406.32,6403.59,6406.32,9.07,58077.28
2018-10-28 12-AM,BTCUSD,6407.66,6408.22,6400.93,6403.6,15.03,96268.75
2018-10-27 11-PM,BTCUSD,6413.55,6414,6403.61,6407.66,22.17,142016.18
2018-10-27 10-PM,BTCUSD,6410,6420,6405,6413.55,24.74,158666.37
2018-10-27 09-PM,BTCUSD,6403.28,6410.74,6402.71,6410,33.97,217641.71
2018-10-27 08-PM,BTCUSD,6402,6409,6391.23,6403.28,40.32,257982.75
2018-10-27 07-PM,BTCUSD,6398.86,6405,6391.15,6402,45.5,291067.41
2018-10-27 06-PM,BTCUSD,6407.36,6407.36,6395,6398.86,21.96,140568.44
2018-10-27 05-PM,BTCUSD,6401.04,6407.4,6393.7,6407.36,17.7,113330.37
2018-10-27 04-PM,BTCUSD,6398.49,6401.04,6382.72,6401.04,37.95,242718.4
2018-10-27 03-PM,BTCUSD,6396.62,6401.04,6381.25,6398.49,139.67,892929.11
2018-10-27 02-PM,BTCUSD,6397.13,6401.07,6386.6,6396.62,85.08,544125.95
2018-10-27 01-PM,BTCUSD,6404.32,6407.98,6397.13,6397.13,19.77,126590.99
2018-10-27 12-PM,BTCUSD,6403.91,6407.82,6398.9,6404.32,8.96,57396.72
2018-10-27 11-AM,BTCUSD,6404.85,6405.12,6397.13,6403.91,29.18,186811.42
2018-10-27 10-AM,BTCUSD,6411.72,6411.96,6402.25,6404.85,36.49,233762.21
2018-10-27 09-AM,BTCUSD,6409.91,6412.68,6404.24,6411.72,11.01,70553.56
2018-10-27 08-AM,BTCUSD,6414.66,6416.75,6405.57,6409.91,32.0,205193.35
2018-10-27 07-AM,BTCUSD,6414.02,6417.78,6412.05,6414.66,19.93,127801.48
2018-10-27 06-AM,BTCUSD,6412.3,6420.01,6412.3,6414.02,83.26,534371.72
2018-10-27 05-AM,BTCUSD,6416.16,6420,6412.29,6412.3,34.62,222157.54
2018-10-27 04-AM,BTCUSD,6413.54,6419.94,6409.99,6416.16,29.52,189422.21
2018-10-27 03-AM,BTCUSD,6409.7,6420,6409.7,6413.54,22.21,142507.02
2018-10-27 02-AM,BTCUSD,6414.52,6415.92,6408.52,6409.7,41.09,263499.25
2018-10-27 01-AM,BTCUSD,6404.63,6415.42,6404.63,6414.52,30.62,196389.04
2018-10-27 12-AM,BTCUSD,6406.1,6412.36,6404.19,6404.63,22.41,143607.41
2018-10-26 11-PM,BTCUSD,6403,6406.1,6400.08,6406.1,27.2,174203.02
2018-10-26 10-PM,BTCUSD,6402.01,6407.16,6399.77,6403,8.02,51356.73
2018-10-26 09-PM,BTCUSD,6402.07,6409.07,6388.54,6402.01,76.06,486827.91
2018-10-26 08-PM,BTCUSD,6403.78,6405,6399.99,6402.07,102.86,658507.89
2018-10-26 07-PM,BTCUSD,6403.61,6403.78,6394.64,6403.78,217.77,1393604.25
2018-10-26 06-PM,BTCUSD,6405.79,6408.09,6397.34,6403.61,51.76,331327.1
2018-10-26 05-PM,BTCUSD,6406.8,6410.24,6401.37,6405.79,102.58,657203.73
2018-10-26 04-PM,BTCUSD,6394.96,6410.13,6393.73,6406.8,140.96,902295.86
2018-10-26 03-PM,BTCUSD,6405.75,6414.22,6390.82,6394.96,224.19,1435506.38
2018-10-26 02-PM,BTCUSD,6396,6407.27,6383.76,6405.75,290.22,1856497.48
2018-10-26 01-PM,BTCUSD,6405.43,6419.99,6388.38,6396,155.2,993422.06
2018-10-26 12-PM,BTCUSD,6417.72,6418.82,6399.03,6405.43,238.33,1526477.8
2018-10-26 11-AM,BTCUSD,6415.01,6420,6415,6417.72,66.24,425083.14
2018-10-26 10-AM,BTCUSD,6411.77,6419.87,6409.16,6415.01,57.84,370984.68
2018-10-26 09-AM,BTCUSD,6430.42,6436,6407.85,6411.77,742.88,4776030.68
2018-10-26 08-AM,BTCUSD,6385.68,6450.3,6382.5,6430.42,305.68,1965649.06
2018-10-26 07-AM,BTCUSD,6391,6395,6377.81,6385.68,173.12,1105439.37
2018-10-26 06-AM,BTCUSD,6394.79,6395,6390.88,6391,34.99,223736.13
2018-10-26 05-AM,BTCUSD,6388,6395,6385.32,6394.79,44.81,286350.77
2018-10-26 04-AM,BTCUSD,6389.2,6390,6382.69,6388,26.43,168791.19
2018-10-26 03-AM,BTCUSD,6394.03,6398.54,6385.45,6389.2,23.22,148435.73
2018-10-26 02-AM,BTCUSD,6391.8,6396.01,6385.57,6394.03,49.8,318266.62
2018-10-26 01-AM,BTCUSD,6400.17,6403.76,6389.92,6391.8,51.48,329354.55
2018-10-26 12-AM,BTCUSD,6393.53,6402.2,6386.41,6400.17,112.2,717850.23
2018-10-25 11-PM,BTCUSD,6408.45,6413.19,6391.72,6393.53,27.24,174400.37
2018-10-25 10-PM,BTCUSD,6397.63,6412.85,6391.39,6408.45,16.97,108715.98
2018-10-25 09-PM,BTCUSD,6398.01,6402.8,6390.02,6397.63,89.85,574878.66
2018-10-25 08-PM,BTCUSD,6410,6410.74,6397.12,6398.01,139.61,894495.28
2018-10-25 07-PM,BTCUSD,6412.4,6413.2,6408,6410,158.95,1018962.74
2018-10-25 06-PM,BTCUSD,6398.79,6413.18,6397.78,6412.4,181.76,1164124.72
2018-10-25 05-PM,BTCUSD,6400,6400.53,6394.59,6398.79,55.01,351933.71
2018-10-25 04-PM,BTCUSD,6396.18,6404.95,6395.01,6400,57.03,365085.42
2018-10-25 03-PM,BTCUSD,6398.08,6401.94,6389.48,6396.18,130.7,836015.81
2018-10-25 02-PM,BTCUSD,6405,6412.14,6397.12,6398.08,87.76,561994.65
2018-10-25 01-PM,BTCUSD,6402.49,6410,6395,6405,73.17,468582.64
2018-10-25 12-PM,BTCUSD,6391.18,6403.58,6391.18,6402.49,65.93,421867.69
2018-10-25 11-AM,BTCUSD,6394.17,6404.62,6387.38,6391.18,108.49,694142.6
2018-10-25 10-AM,BTCUSD,6396.2,6398.44,6390.53,6394.17,123.11,787283.94
2018-10-25 09-AM,BTCUSD,6403.37,6405.74,6388.9,6396.2,112.84,722131.36
2018-10-25 08-AM,BTCUSD,6398.94,6410.68,6397.01,6403.37,145.07,929332.94
2018-10-25 07-AM,BTCUSD,6402.44,6406.62,6393.74,6398.94,170.98,1094850.64
2018-10-25 06-AM,BTCUSD,6393,6402.8,6389.13,6402.44,144.61,925237.42
2018-10-25 05-AM,BTCUSD,6394.48,6396.43,6383.48,6393,78.7,503013.1
2018-10-25 04-AM,BTCUSD,6389.91,6397.21,6386.01,6394.48,108.0,690265.72
2018-10-25 03-AM,BTCUSD,6392.07,6394.22,6380.41,6389.91,111.95,715243.37
2018-10-25 02-AM,BTCUSD,6385.14,6395.87,6377.84,6392.07,319.43,2039874.36
2018-10-25 01-AM,BTCUSD,6422.16,6422.16,6361.73,6385.14,468.98,2996550.79
2018-10-25 12-AM,BTCUSD,6411.96,6422.73,6407.99,6422.16,70.46,451746.33
2018-10-24 11-PM,BTCUSD,6419.63,6419.63,6401.04,6411.96,116.55,747027.85
2018-10-24 10-PM,BTCUSD,6430.16,6430.16,6416.41,6419.63,64.38,413475.6
2018-10-24 09-PM,BTCUSD,6422.72,6431.23,6420,6430.16,83.74,538062.67
2018-10-24 08-PM,BTCUSD,6421.33,6435.8,6419.48,6422.72,124.79,801887.33
2018-10-24 07-PM,BTCUSD,6424.69,6427.28,6412.62,6421.33,211.77,1359353.74
2018-10-24 06-PM,BTCUSD,6426.93,6429.41,6423,6424.69,75.05,482380.11
2018-10-24 05-PM,BTCUSD,6421.06,6428.46,6413.21,6426.93,69.44,446197.6
2018-10-24 04-PM,BTCUSD,6419,6428.48,6413.2,6421.06,96.49,619701.15
2018-10-24 03-PM,BTCUSD,6433.98,6436.16,6413.59,6419,187.24,1202638.15
2018-10-24 02-PM,BTCUSD,6440.01,6440.08,6427.5,6433.98,169.44,1090230.25
2018-10-24 01-PM,BTCUSD,6435.41,6442.98,6427.94,6440.01,108.6,699065.36
2018-10-24 12-PM,BTCUSD,6425.72,6436.11,6422.24,6435.41,102.08,656300.48
2018-10-24 11-AM,BTCUSD,6439.2,6439.2,6420.87,6425.72,113.37,728851.57
2018-10-24 10-AM,BTCUSD,6433.62,6451.64,6433.25,6439.2,185.49,1195365.5
2018-10-24 09-AM,BTCUSD,6429.53,6434.25,6422.97,6433.62,176.59,1135371.69
2018-10-24 08-AM,BTCUSD,6437.51,6439.5,6427.95,6429.53,81.46,524048.48
2018-10-24 07-AM,BTCUSD,6433.8,6439.6,6427.28,6437.51,79.7,512585.89
2018-10-24 06-AM,BTCUSD,6441.19,6450.18,6433.8,6433.8,430.71,2776625.61
2018-10-24 05-AM,BTCUSD,6458.28,6459.24,6436.74,6441.19,115.42,744361.05
2018-10-24 04-AM,BTCUSD,6417.11,6473,6402.13,6458.28,471.24,3035732.62
2018-10-24 03-AM,BTCUSD,6409.83,6427,6402.62,6417.11,205.41,1317465.32
2018-10-24 02-AM,BTCUSD,6399.97,6410.07,6397.47,6409.83,86.22,552129.64
2018-10-24 01-AM,BTCUSD,6402.58,6411.9,6398.73,6399.97,92.08,589752.3
2018-10-24 12-AM,BTCUSD,6393.41,6405,6393,6402.58,88.06,563685.24
2018-10-23 11-PM,BTCUSD,6387.92,6405,6387.25,6393.41,66.32,424236.84
2018-10-23 10-PM,BTCUSD,6394.3,6398.73,6385,6387.92,76.18,486881.16
2018-10-23 09-PM,BTCUSD,6391.25,6405,6389.27,6394.3,57.37,367003.43
2018-10-23 08-PM,BTCUSD,6406.87,6409.58,6389.27,6391.25,120.14,768778.06
2018-10-23 07-PM,BTCUSD,6392.04,6421.58,6389.2,6406.87,359.7,2305149.24
2018-10-23 06-PM,BTCUSD,6385.61,6401.03,6383.7,6392.04,148.02,946287.63
2018-10-23 05-PM,BTCUSD,6397.18,6397.33,6381.5,6385.61,101.25,646617.12
2018-10-23 04-PM,BTCUSD,6387.31,6400.04,6387,6397.18,146.37,935795.86
2018-10-23 03-PM,BTCUSD,6384.49,6401,6383.98,6387.31,110.34,704920.7
2018-10-23 02-PM,BTCUSD,6391.49,6392.78,6379.37,6384.49,66.25,422995.92
2018-10-23 01-PM,BTCUSD,6392.61,6402.5,6385.15,6391.49,170.87,1092377.62
2018-10-23 12-PM,BTCUSD,6376.33,6394,6372.74,6392.61,61.48,392635.14
2018-10-23 11-AM,BTCUSD,6375.97,6383,6371,6376.33,129.51,825962.51
2018-10-23 10-AM,BTCUSD,6387.2,6390.01,6354.26,6375.97,273.23,1741830.35
2018-10-23 09-AM,BTCUSD,6402.2,6404.8,6372,6387.2,215.02,1373272.36
2018-10-23 08-AM,BTCUSD,6397.07,6404.32,6395.97,6402.2,90.93,582069.32
2018-10-23 07-AM,BTCUSD,6400,6403.63,6394.46,6397.07,174.42,1116184.3
2018-10-23 06-AM,BTCUSD,6400.12,6404.95,6393.5,6400,77.1,493283.59
2018-10-23 05-AM,BTCUSD,6406.33,6408,6395.43,6400.12,92.62,593029.47
2018-10-23 04-AM,BTCUSD,6394.62,6406.34,6391.71,6406.33,52.53,336048.25
2018-10-23 03-AM,BTCUSD,6410.85,6412.37,6383.9,6394.62,139.64,892956.31
2018-10-23 02-AM,BTCUSD,6409.22,6411.68,6403.68,6410.85,28.11,180088.75
2018-10-23 01-AM,BTCUSD,6409.85,6419.34,6409.08,6409.22,42.9,275075.34
2018-10-23 12-AM,BTCUSD,6406.06,6414.72,6403.11,6409.85,50.7,325023.29
2018-10-22 11-PM,BTCUSD,6408.54,6415,6402.89,6406.06,76.78,492185.55
2018-10-22 10-PM,BTCUSD,6402.16,6411.91,6398.82,6408.54,37.17,238096.77
2018-10-22 09-PM,BTCUSD,6413.05,6415,6397.52,6402.16,54.98,352273.15
2018-10-22 08-PM,BTCUSD,6389.73,6415,6388.18,6413.05,128.51,822862.9
2018-10-22 07-PM,BTCUSD,6391.17,6398.38,6385.84,6389.73,89.73,573544.33
2018-10-22 06-PM,BTCUSD,6402.05,6404.75,6390.18,6391.17,78.9,504784.61
2018-10-22 05-PM,BTCUSD,6404,6409.75,6396.99,6402.05,94.65,606125.51
2018-10-22 04-PM,BTCUSD,6394.84,6407.69,6394.84,6404,120.06,768275.99
2018-10-22 03-PM,BTCUSD,6392.14,6409.12,6390.11,6394.84,131.48,841707.77
2018-10-22 02-PM,BTCUSD,6400.22,6403.57,6384.97,6392.14,90.94,581330.06
2018-10-22 01-PM,BTCUSD,6399.01,6402.9,6372.53,6400.22,220.53,1408427.08
2018-10-22 12-PM,BTCUSD,6399.55,6403.41,6390.28,6399.01,45.99,294218.99
2018-10-22 11-AM,BTCUSD,6400.69,6404.86,6397.3,6399.55,103.44,661983.97
2018-10-22 10-AM,BTCUSD,6398.53,6414.27,6394.66,6400.69,162.58,1040691.69
2018-10-22 09-AM,BTCUSD,6396.82,6407.58,6396.82,6398.53,103.4,662035.59
2018-10-22 08-AM,BTCUSD,6408.64,6410.42,6393.36,6396.82,234.15,1498409.78
2018-10-22 07-AM,BTCUSD,6417.79,6420.28,6401,6408.64,138.78,889889.78
2018-10-22 06-AM,BTCUSD,6419.18,6422.2,6415.6,6417.79,62.21,399394.6
2018-10-22 05-AM,BTCUSD,6419.66,6427.16,6419.18,6419.18,34.79,223400.44
2018-10-22 04-AM,BTCUSD,6413.72,6429.23,6412.05,6419.66,132.42,850392.77
